frame,tracker_id,vehicle_class,speed,acceleration,distance_to_nearest,direction_change,avg_traffic_speed,relative_speed
724,245,car,21,-3.0,22.43,4.29,35.62,-14.62
725,245,car,24,3.0,22.7,50.76,32.8,-8.8
726,245,car,25,1.0,22.81,15.24,33.82,-8.82
727,245,car,24,-1.0,22.21,22.95,34.41,-10.41
728,245,car,22,-2.0,61.55,94.25,36.8,-14.8
729,245,car,22,0.0,22.8,6.11,34.53,-12.53
730,245,car,23,1.0,22.88,77.34,36.69,-13.69
731,245,car,21,-2.0,22.57,36.23,36.5,-15.5
732,245,car,22,1.0,22.43,1.91,34.24,-12.24
733,245,car,21,-1.0,21.87,9.43,34.35,-13.35
734,245,car,21,0.0,21.78,11.29,31.89,-10.89
735,245,car,21,0.0,21.61,23.0,32.22,-11.22
736,245,car,21,0.0,21.73,27.43,32.5,-11.5
737,245,car,21,0.0,22.04,30.65,30.53,-9.53
738,245,car,20,-1.0,21.87,9.69,35.11,-15.11
739,245,car,21,1.0,21.78,66.73,33.0,-12.0
740,245,car,21,0.0,21.63,12.95,32.68,-11.68
741,245,car,22,1.0,21.33,35.69,35.55,-13.55
742,245,car,15,-7.0,21.67,13.83,35.15,-20.15
743,245,car,15,0.0,21.91,15.17,38.0,-23.0
744,245,car,14,-1.0,22.0,1.96,41.0,-27.0
745,245,car,16,2.0,21.34,38.72,43.25,-27.25
746,245,car,16,0.0,21.18,45.25,41.33,-25.33
747,245,car,16,0.0,21.22,8.84,40.09,-24.09
748,245,car,17,1.0,22.2,17.03,42.1,-25.1
749,245,car,17,0.0,21.95,15.55,42.1,-25.1
750,245,car,16,-1.0,21.88,94.42,38.95,-22.95
751,245,car,15,-1.0,22.23,23.74,43.88,-28.88
752,245,car,15,0.0,22.09,125.4,41.17,-26.17
753,245,car,16,1.0,22.02,28.12,39.85,-23.85
754,245,car,15,-1.0,22.07,61.22,39.9,-24.9
755,245,car,14,-1.0,22.01,104.45,38.48,-24.48
756,245,car,13,-1.0,21.23,145.58,39.55,-26.55
757,245,car,14,1.0,21.32,90.25,39.55,-25.55
758,245,car,14,0.0,21.22,2.33,40.95,-26.95
759,245,car,14,0.0,21.75,0.76,40.85,-26.85
760,245,car,15,1.0,21.65,20.64,38.95,-23.95
761,245,car,14,-1.0,21.2,3.38,40.3,-26.3
762,245,car,14,0.0,21.22,25.03,38.52,-24.52
763,245,car,14,0.0,22.12,0.0,37.9,-23.9
764,245,car,12,-2.0,22.8,0.0,38.68,-26.68
765,245,car,11,-1.0,23.17,0.0,37.2,-26.2
766,245,car,10,-1.0,22.92,0.0,37.45,-27.45
767,245,car,9,-1.0,23.1,0.0,36.29,-27.29
769,245,car,14,5.0,21.6,55.64,36.1,-22.1
770,245,car,14,0.0,21.4,17.76,36.09,-22.09
771,245,car,14,0.0,21.55,58.26,33.05,-19.05
772,245,car,14,0.0,21.88,25.29,31.41,-17.41
773,245,car,13,-1.0,21.74,0.0,32.48,-19.48
774,245,car,12,-1.0,21.75,0.0,30.67,-18.67
775,245,car,11,-1.0,21.86,12.03,29.64,-18.64
776,245,car,12,1.0,21.15,63.92,29.73,-17.73
777,245,car,12,0.0,21.01,79.21,31.48,-19.48
778,245,car,12,0.0,20.65,14.3,33.05,-21.05
779,245,car,13,1.0,20.6,34.15,31.1,-18.1
780,245,car,14,1.0,20.49,6.78,33.37,-19.37
781,245,car,15,1.0,20.51,17.71,31.24,-16.24
782,245,car,14,-1.0,20.62,10.39,35.95,-21.95
783,245,car,15,1.0,20.86,12.14,36.24,-21.24
784,245,car,17,2.0,21.38,61.2,36.95,-19.95
785,245,car,18,1.0,21.26,36.56,37.14,-19.14
786,245,car,20,2.0,21.14,12.91,37.38,-17.38
787,245,car,20,0.0,21.03,0.0,40.1,-20.1
788,245,car,19,-1.0,20.93,0.0,38.33,-19.33
789,245,car,19,0.0,20.71,25.45,37.14,-18.14
790,245,car,19,0.0,20.69,15.57,38.62,-19.62
791,245,car,19,0.0,20.75,59.52,36.5,-17.5
792,245,car,20,1.0,21.07,28.81,36.05,-16.05
793,245,car,16,-4.0,21.58,29.87,37.05,-21.05
794,245,car,15,-1.0,20.94,18.02,37.05,-22.05
795,245,car,15,0.0,21.76,0.0,37.05,-22.05
796,245,car,15,0.0,22.46,0.0,38.63,-23.63
797,245,car,16,1.0,22.47,93.02,38.32,-22.32
798,245,car,17,1.0,22.23,21.43,39.67,-22.67
799,245,car,17,0.0,21.96,32.98,39.67,-22.67
800,245,car,18,1.0,22.19,14.93,39.37,-21.37
801,245,car,18,0.0,22.36,2.4,38.95,-20.95
802,245,car,17,-1.0,22.3,10.26,39.11,-22.11
803,245,car,17,0.0,22.27,35.06,39.4,-22.4
804,245,car,15,-2.0,22.18,14.98,38.29,-23.29
824,245,car,32,17.0,22.08,28.21,48.65,-16.65
825,245,car,32,0.0,21.39,97.62,45.9,-13.9
826,245,car,32,0.0,21.02,81.45,46.14,-14.14
827,245,car,31,-1.0,20.75,48.32,44.95,-13.95
828,245,car,30,-1.0,20.62,51.36,44.86,-14.86
829,245,car,29,-1.0,20.69,45.88,46.43,-17.43
830,245,car,29,0.0,20.76,18.88,46.33,-17.33
831,245,car,28,-1.0,20.66,103.81,45.95,-17.95
832,245,car,28,0.0,20.45,0.0,45.9,-17.9
833,245,car,29,1.0,20.87,0.0,44.48,-15.48
834,245,car,29,0.0,21.49,12.14,43.9,-14.9
835,245,car,29,0.0,21.98,6.19,43.86,-14.86
836,245,car,29,0.0,22.28,14.81,43.9,-14.9
837,245,car,29,0.0,22.55,18.82,44.71,-15.71
838,245,car,28,-1.0,22.42,124.64,45.85,-17.85
839,245,car,29,1.0,22.53,103.68,45.65,-16.65
840,245,car,29,0.0,22.31,56.53,46.7,-17.7
841,245,car,30,1.0,22.33,20.64,46.9,-16.9
842,245,car,31,1.0,22.69,2.63,46.8,-15.8
843,245,car,32,1.0,22.82,11.7,44.05,-12.05
844,245,car,32,0.0,23.01,17.49,43.59,-11.59
845,245,car,32,0.0,22.95,8.69,43.91,-11.91
846,245,car,33,1.0,22.94,14.19,43.91,-10.91
847,245,car,33,0.0,22.78,0.64,43.5,-10.5
848,245,car,16,-17.0,22.72,0.0,41.22,-25.22
849,245,car,15,-1.0,22.46,0.0,40.35,-25.35
850,245,car,14,-1.0,22.32,46.76,38.29,-24.29
851,245,car,14,0.0,22.28,0.0,40.26,-26.26
852,245,car,14,0.0,22.39,0.0,38.5,-24.5
853,245,car,14,0.0,22.49,28.14,42.05,-28.05
854,245,car,14,0.0,22.54,38.75,40.3,-26.3
855,245,car,16,2.0,23.69,23.46,43.14,-27.14
856,245,car,17,1.0,23.78,18.07,40.95,-23.95
857,245,car,16,-1.0,24.09,0.0,43.9,-27.9
858,245,car,15,-1.0,24.53,0.0,44.9,-29.9
859,245,car,16,1.0,24.26,0.0,44.67,-28.67
860,245,car,15,-1.0,23.69,37.54,46.25,-31.25
861,245,car,15,0.0,23.63,40.84,44.19,-29.19
862,245,car,15,0.0,19.9,5.34,43.48,-28.48
863,245,car,14,-1.0,20.17,124.24,45.3,-31.3
864,245,car,14,0.0,19.99,94.97,43.14,-29.14
865,245,car,14,0.0,19.82,30.23,42.76,-28.76
866,245,car,14,0.0,19.75,0.85,43.1,-29.1
867,245,car,12,-2.0,19.96,0.0,43.71,-31.71
868,245,car,11,-1.0,19.96,0.0,44.71,-33.71
869,245,car,11,0.0,19.88,17.64,41.1,-30.1
870,245,car,12,1.0,19.26,20.96,41.65,-29.65
871,245,car,11,-1.0,19.01,100.46,41.55,-30.55
872,245,car,11,0.0,18.99,0.0,41.3,-30.3
873,245,car,12,1.0,19.09,0.0,43.74,-31.74
874,245,car,11,-1.0,19.65,0.0,42.8,-31.8
875,245,car,11,0.0,19.77,24.32,43.3,-32.3
878,245,car,14,3.0,19.22,175.64,45.48,-31.48
879,245,car,15,1.0,18.45,42.9,44.82,-29.82
880,245,car,15,0.0,17.66,0.78,45.23,-30.23
881,245,car,17,2.0,17.19,25.29,43.83,-26.83
882,245,car,16,-1.0,17.12,0.0,43.48,-27.48
883,245,car,16,0.0,16.81,0.0,44.22,-28.22
884,245,car,15,-1.0,16.95,113.22,44.57,-29.57
885,245,car,15,0.0,16.78,0.0,45.68,-30.68
886,245,car,15,0.0,17.13,0.0,45.17,-30.17
887,245,car,17,2.0,17.47,58.97,45.74,-28.74
888,245,car,17,0.0,17.53,0.0,46.0,-29.0
889,245,car,17,0.0,17.68,0.0,46.3,-29.3
890,245,car,17,0.0,17.74,0.0,43.05,-26.05
348,247,car,152,-4.0,136.2,2.87,44.63,107.37
349,247,car,151,-1.0,132.26,8.55,43.04,107.96
350,247,car,148,-3.0,130.42,4.21,43.04,104.96
351,247,car,145,-3.0,128.32,0.7,44.11,100.89
352,247,car,143,-2.0,125.73,5.39,41.94,101.06
353,247,car,141,-2.0,123.92,7.89,43.69,97.31
354,247,car,140,-1.0,121.1,10.44,42.43,97.57
355,247,car,138,-2.0,118.06,0.0,42.48,95.52
356,247,car,136,-2.0,115.62,1.06,42.23,93.77
357,247,car,141,5.0,114.79,18.44,43.38,97.62
359,247,car,103,-1.0,112.97,8.28,40.83,62.17
360,247,car,103,0.0,112.37,1.2,40.97,62.03
361,247,car,100,-3.0,110.71,5.72,41.69,58.31
362,247,car,99,-1.0,108.38,2.15,38.93,60.07
363,247,car,99,0.0,107.84,3.48,40.0,59.0
364,247,car,99,0.0,106.31,4.57,38.83,60.17
365,247,car,97,-2.0,104.62,5.38,43.03,53.97
366,247,car,96,-1.0,103.68,2.47,42.94,53.06
367,247,car,94,-2.0,101.97,1.31,40.45,53.55
368,247,car,93,-1.0,101.7,2.53,39.71,53.29
369,247,car,93,0.0,101.05,0.03,39.89,53.11
370,247,car,92,-1.0,100.01,6.8,39.52,52.48
371,247,car,92,0.0,99.75,4.04,38.47,53.53
372,247,car,90,-2.0,99.74,9.19,37.03,52.97
373,247,car,89,-1.0,99.36,4.45,44.47,44.53
374,247,car,89,0.0,97.97,2.99,39.26,49.74
375,247,car,88,-1.0,96.75,0.83,41.59,46.41
376,247,car,88,0.0,97.0,4.29,40.81,47.19
377,247,car,88,0.0,96.46,4.69,40.28,47.72
378,247,car,86,-2.0,95.16,5.61,41.94,44.06
379,247,car,86,0.0,93.9,8.47,40.1,45.9
380,247,car,84,-2.0,93.58,14.71,41.97,42.03
381,247,car,83,-1.0,94.17,1.93,41.1,41.9
382,247,car,83,0.0,93.32,3.89,41.48,41.52
383,247,car,81,-2.0,93.5,5.34,40.84,40.16
384,247,car,81,0.0,93.43,4.6,40.17,40.83
385,247,car,80,-1.0,92.68,4.02,40.03,39.97
386,247,car,79,-1.0,92.33,7.91,38.1,40.9
387,247,car,79,0.0,91.69,4.23,38.93,40.07
388,247,car,77,-2.0,90.32,2.72,39.45,37.55
389,247,car,78,1.0,90.2,6.93,40.14,37.86
390,247,car,76,-2.0,89.68,6.92,39.96,36.04
391,247,car,77,1.0,89.91,1.12,41.46,35.54
392,247,car,75,-2.0,89.84,9.2,40.0,35.0
393,247,car,74,-1.0,89.6,13.07,39.33,34.67
394,247,car,74,0.0,90.15,4.1,39.27,34.73
395,247,car,72,-2.0,88.6,0.24,39.17,32.83
396,247,car,73,1.0,86.53,2.39,39.72,33.28
397,247,car,72,-1.0,84.79,5.24,39.38,32.62
398,247,car,72,0.0,83.02,15.06,40.27,31.73
399,247,car,71,-1.0,81.91,14.31,39.71,31.29
400,247,car,70,-1.0,80.99,15.78,38.31,31.69
401,247,car,69,-1.0,79.96,11.71,38.55,30.45
402,247,car,69,0.0,77.66,13.95,39.66,29.34
403,247,car,67,-2.0,76.38,4.82,40.19,26.81
404,247,car,69,2.0,74.78,9.35,40.5,28.5
405,247,car,68,-1.0,74.9,20.48,41.5,26.5
406,247,car,68,0.0,71.93,11.33,41.74,26.26
407,247,car,68,0.0,70.66,21.55,40.03,27.97
408,247,car,69,1.0,68.74,18.26,40.77,28.23
409,247,car,67,-2.0,68.0,18.26,43.37,23.63
410,247,car,66,-1.0,68.01,8.99,42.16,23.84
411,247,car,65,-1.0,65.69,0.9,42.58,22.42
412,247,car,65,0.0,63.31,30.2,41.66,23.34
413,247,car,64,-1.0,63.22,35.9,43.6,20.4
414,247,car,64,0.0,62.12,8.12,42.26,21.74
415,247,car,64,0.0,61.0,34.12,41.97,22.03
416,247,car,65,1.0,60.99,21.15,42.81,22.19
417,247,car,65,0.0,60.43,6.02,42.19,22.81
418,247,car,62,-3.0,58.46,12.4,43.3,18.7
419,247,car,65,3.0,58.86,25.18,47.71,17.29
420,247,car,63,-2.0,57.87,20.03,44.67,18.33
421,247,car,63,0.0,55.76,40.16,45.86,17.14
422,247,car,62,-1.0,54.55,38.19,44.8,17.2
423,247,car,60,-2.0,53.04,10.74,43.61,16.39
424,247,car,60,0.0,51.85,13.34,43.58,16.42
425,247,car,59,-1.0,51.79,5.16,43.06,15.94
426,247,car,60,1.0,51.42,24.12,42.31,17.69
427,247,car,62,2.0,50.35,25.23,43.19,18.81
428,247,car,59,-3.0,49.4,19.29,43.28,15.72
429,247,car,58,-1.0,49.25,1.67,43.66,14.34
430,247,car,56,-2.0,46.96,12.21,42.76,13.24
431,247,car,55,-1.0,46.54,14.18,42.09,12.91
432,247,car,56,1.0,46.01,0.71,41.09,14.91
433,247,car,56,0.0,44.6,3.29,41.94,14.06
434,247,car,56,0.0,43.96,37.98,40.97,15.03
435,247,car,54,-2.0,43.06,30.36,43.18,10.82
436,247,car,55,1.0,42.39,2.7,42.89,12.11
437,247,car,52,-3.0,41.37,32.37,42.8,9.2
438,247,car,52,0.0,40.15,23.21,44.67,7.33
439,247,car,50,-2.0,38.51,21.14,45.63,4.37
440,247,car,50,0.0,38.2,6.09,47.35,2.65
441,247,car,50,0.0,38.1,8.6,45.42,4.58
442,247,car,51,1.0,37.41,4.77,45.64,5.36
443,247,car,48,-3.0,37.08,8.66,44.4,3.6
444,247,car,48,0.0,36.37,22.52,44.51,3.49
445,247,car,46,-2.0,36.64,33.16,41.94,4.06
446,247,car,47,1.0,35.5,72.2,42.73,4.27
447,247,car,46,-1.0,34.8,63.69,43.5,2.5
448,247,car,48,2.0,33.88,18.83,43.62,4.38
449,247,car,47,-1.0,33.59,13.47,43.07,3.93
450,247,car,47,0.0,32.69,19.41,42.42,4.58
451,247,car,44,-3.0,31.89,49.23,40.48,3.52
452,247,car,46,2.0,32.03,51.73,42.53,3.47
453,247,car,43,-3.0,31.62,75.01,43.28,-0.28
454,247,car,43,0.0,30.57,65.14,43.58,-0.58
455,247,car,42,-1.0,30.19,46.32,42.82,-0.82
456,247,car,37,-5.0,28.77,77.34,41.21,-4.21
457,247,car,41,4.0,29.4,56.46,42.31,-1.31
458,247,car,39,-2.0,27.71,6.91,42.1,-3.1
459,247,car,41,2.0,26.54,17.19,42.97,-1.97
460,247,car,42,1.0,37.55,14.85,42.36,-0.36
461,247,car,44,2.0,26.72,2.11,42.62,1.38
462,247,car,44,0.0,26.5,52.47,43.0,1.0
463,247,car,42,-2.0,26.3,28.42,42.31,-0.31
464,247,car,41,-1.0,26.07,68.22,42.76,-1.76
465,247,car,40,-1.0,25.23,32.8,45.11,-5.11
466,247,car,41,1.0,26.42,21.58,44.46,-3.46
467,247,car,42,1.0,25.58,37.56,43.41,-1.41
468,247,car,41,-1.0,24.45,86.83,43.07,-2.07
469,247,car,43,2.0,25.68,80.74,43.45,-0.45
470,247,car,41,-2.0,24.8,30.93,42.65,-1.65
471,247,car,43,2.0,23.05,5.78,42.48,0.52
472,247,car,41,-2.0,24.38,20.46,42.74,-1.74
473,247,car,42,1.0,22.61,45.67,44.1,-2.1
474,247,car,43,1.0,23.24,59.97,43.42,-0.42
475,247,car,46,3.0,22.45,1.59,43.63,2.37
476,247,car,45,-1.0,22.59,3.75,46.58,-1.58
477,247,car,46,1.0,22.95,26.73,47.34,-1.34
478,247,car,45,-1.0,21.67,72.91,47.28,-2.28
479,247,car,44,-1.0,20.7,156.41,48.42,-4.42
480,247,car,45,1.0,20.11,8.85,46.66,-1.66
481,247,car,37,-8.0,18.38,129.12,46.56,-9.56
482,247,car,41,4.0,19.85,171.44,45.29,-4.29
483,247,car,42,1.0,18.77,40.91,42.5,-0.5
484,247,car,40,-2.0,18.39,53.83,44.18,-4.18
485,247,car,44,4.0,20.79,55.97,45.25,-1.25
486,247,car,42,-2.0,19.69,98.04,46.77,-4.77
487,247,car,42,0.0,17.99,149.77,46.34,-4.34
488,247,car,43,1.0,18.19,171.58,44.52,-1.52
489,247,car,36,-7.0,13.73,171.77,44.18,-8.18
490,247,car,30,-6.0,12.29,113.17,44.41,-14.41
491,247,car,36,6.0,15.09,105.15,43.44,-7.44
492,247,car,39,3.0,15.98,17.74,44.87,-5.87
494,247,car,36,-3.0,14.85,72.16,44.56,-8.56
495,247,car,32,-4.0,12.85,139.6,44.75,-12.75
509,247,car,48,16.0,9.9,179.54,39.1,8.9
521,247,car,58,10.0,8.33,53.47,37.07,20.93
524,247,car,47,-11.0,5.89,156.54,38.04,8.96
525,247,car,47,0.0,5.93,128.83,38.21,8.79
526,247,car,45,-2.0,6.45,16.08,38.43,6.57
527,247,car,37,-8.0,4.81,139.58,39.65,-2.65
528,247,car,34,-3.0,4.98,23.17,38.85,-4.85
529,247,car,34,0.0,5.62,73.66,39.85,-5.85
530,247,car,33,-1.0,4.76,0.0,39.11,-6.11
531,247,car,37,4.0,6.54,0.0,39.67,-2.67
532,247,car,40,3.0,5.7,7.72,39.37,0.63
534,247,car,42,2.0,3.58,4.78,40.8,1.2
535,247,car,45,3.0,3.3,10.31,41.92,3.08
536,247,car,37,-8.0,4.52,165.82,41.56,-4.56
537,247,car,36,-1.0,14.53,159.27,42.38,-6.38
538,247,car,27,-9.0,11.8,140.47,45.15,-18.15
539,247,car,33,6.0,11.3,176.54,46.11,-13.11
540,247,car,29,-4.0,10.94,163.47,46.36,-17.36
541,247,car,38,9.0,11.98,149.32,45.69,-7.69
542,247,car,38,0.0,11.06,124.23,45.83,-7.83
543,247,car,38,0.0,12.4,107.44,47.57,-9.57
544,247,car,30,-8.0,9.81,173.74,46.04,-16.04
545,247,car,22,-8.0,7.95,44.18,45.82,-23.82
546,247,car,26,4.0,8.37,92.73,46.93,-20.93
547,247,car,14,-12.0,8.48,132.19,47.04,-33.04
549,247,car,7,6.0,6.98,156.71,42.36,-35.36
552,247,car,9,6.0,5.69,16.24,44.19,-35.19
553,247,car,17,8.0,7.81,34.76,43.31,-26.31
554,247,car,15,-2.0,7.05,154.76,44.4,-29.4
556,247,car,22,7.0,7.47,156.88,42.54,-20.54
563,247,car,14,-1.0,7.27,78.56,44.0,-30.0
564,247,car,11,-3.0,23.84,136.4,44.74,-33.74
565,247,car,7,-4.0,6.14,0.0,40.29,-33.29
566,247,car,12,5.0,12.37,0.0,43.44,-31.44
567,247,car,8,-4.0,13.76,17.65,40.59,-32.59
568,247,car,17,9.0,15.02,0.9,42.54,-25.54
569,247,car,11,-6.0,16.19,13.02,42.19,-31.19
570,247,car,16,5.0,9.89,172.18,45.08,-29.08
571,247,car,14,-2.0,31.18,14.63,43.79,-29.79
572,247,car,19,5.0,29.96,0.12,43.88,-24.88
573,247,car,13,-6.0,1.27,1.97,39.92,-26.92
575,247,car,27,10.0,1.24,133.26,41.48,-14.48
576,247,car,27,0.0,25.15,40.57,41.5,-14.5
577,247,car,21,-6.0,25.73,48.7,45.55,-24.55
578,247,car,25,4.0,5.6,102.59,42.83,-17.83
579,247,car,28,3.0,5.63,121.86,42.04,-14.04
580,247,car,28,0.0,5.33,112.25,42.5,-14.5
581,247,car,26,-2.0,5.34,25.16,43.12,-17.12
582,247,car,26,0.0,5.51,110.16,42.25,-16.25
583,247,car,21,-5.0,6.75,108.15,43.57,-22.57
584,247,car,24,3.0,7.68,25.24,42.17,-18.17
585,247,car,18,-6.0,9.02,168.91,41.33,-23.33
586,247,car,23,5.0,6.76,132.35,41.32,-18.32
587,247,car,26,3.0,4.84,0.98,40.19,-14.19
591,247,car,28,2.0,3.43,16.74,40.96,-12.96
345,248,car,57,13.0,5.49,9.73,44.34,12.66
346,248,car,54,-3.0,5.31,93.19,44.19,9.81
347,248,car,55,1.0,3.94,93.38,45.31,9.69
348,248,car,51,-4.0,3.63,61.2,44.63,6.37
349,248,car,48,-3.0,3.51,7.4,43.04,4.96
350,248,car,45,-3.0,17.59,132.62,43.04,1.96
351,248,car,44,-1.0,17.84,34.69,44.11,-0.11
352,248,car,42,-2.0,5.45,0.0,41.94,0.06
353,248,car,38,-4.0,16.05,0.0,43.69,-5.69
354,248,car,34,-4.0,16.19,106.12,42.43,-8.43
355,248,car,24,-10.0,17.35,33.73,42.48,-18.48
356,248,car,32,8.0,18.12,49.39,42.23,-10.23
357,248,car,35,3.0,18.21,64.97,43.38,-8.38
358,248,car,32,-3.0,18.35,92.31,41.03,-9.03
359,248,car,32,0.0,18.87,16.08,40.83,-8.83
360,248,car,38,6.0,14.98,73.01,40.97,-2.97
361,248,car,36,-2.0,18.21,172.1,41.69,-5.69
362,248,car,34,-2.0,18.24,4.51,38.93,-4.93
363,248,car,26,-8.0,14.27,113.27,40.0,-14.0
364,248,car,28,2.0,14.15,49.1,38.83,-10.83
365,248,car,19,-9.0,20.74,34.72,43.03,-24.03
366,248,car,9,-10.0,21.27,125.0,42.94,-33.94
368,248,car,10,7.0,20.96,169.22,39.71,-29.71
369,248,car,19,9.0,20.9,4.41,39.89,-20.89
370,248,car,21,2.0,20.93,128.84,39.52,-18.52
371,248,car,23,2.0,20.42,73.01,38.47,-15.47
372,248,car,25,2.0,21.07,74.31,37.03,-12.03
373,248,car,22,-3.0,19.75,143.38,44.47,-22.47
374,248,car,20,-2.0,18.99,59.23,39.26,-19.26
375,248,car,23,3.0,19.4,86.93,41.59,-18.59
376,248,car,21,-2.0,19.37,144.03,40.81,-19.81
377,248,car,18,-3.0,19.83,102.52,40.28,-22.28
378,248,car,18,0.0,21.37,17.84,41.94,-23.94
379,248,car,12,-6.0,9.92,179.57,40.1,-28.1
380,248,car,10,-2.0,11.06,2.13,41.97,-31.97
381,248,car,12,2.0,11.11,87.64,41.1,-29.1
382,248,car,11,-1.0,11.39,119.64,41.48,-30.48
383,248,car,9,-2.0,11.46,29.43,40.84,-31.84
384,248,car,12,3.0,10.03,25.56,40.17,-28.17
385,248,car,13,1.0,10.31,128.92,40.03,-27.03
386,248,car,12,-1.0,8.13,158.34,38.1,-26.1
387,248,car,5,-7.0,8.44,156.2,38.93,-33.93
389,248,car,7,3.0,7.38,18.13,40.14,-33.14
390,248,car,5,-2.0,5.33,4.03,39.96,-34.96
393,248,car,5,3.0,16.44,159.33,39.33,-34.33
397,248,car,7,4.0,18.05,10.84,39.38,-32.38
398,248,car,8,1.0,18.67,96.51,40.27,-32.27
399,248,car,9,1.0,19.19,60.78,39.71,-30.71
400,248,car,12,3.0,19.75,23.85,38.31,-26.31
401,248,car,13,1.0,20.3,161.46,38.55,-25.55
402,248,car,7,-6.0,20.81,12.09,39.66,-32.66
403,248,car,10,3.0,20.64,111.47,40.19,-30.19
404,248,car,12,2.0,19.96,37.01,40.5,-28.5
405,248,car,19,7.0,6.71,102.46,41.5,-22.5
406,248,car,12,-7.0,8.3,147.14,41.74,-29.74
407,248,car,6,-6.0,9.33,5.6,40.03,-34.03
427,248,car,10,6.0,13.99,42.03,43.19,-33.19
434,248,car,5,5.0,9.86,22.11,40.97,-35.97
436,248,car,9,4.0,8.22,36.45,42.89,-33.89
437,248,car,18,9.0,5.29,28.47,42.8,-24.8
438,248,car,18,0.0,5.17,167.08,44.67,-26.67
439,248,car,13,-5.0,7.74,32.29,45.63,-32.63
440,248,car,16,3.0,6.63,165.11,47.35,-31.35
441,248,car,15,-1.0,18.07,147.36,45.42,-30.42
442,248,car,17,2.0,18.48,159.37,45.64,-28.64
443,248,car,17,0.0,19.15,13.42,44.4,-27.4
444,248,car,13,-4.0,18.2,169.69,44.51,-31.51
445,248,car,13,0.0,18.75,107.42,41.94,-28.94
446,248,car,12,-1.0,18.57,95.18,42.73,-30.73
447,248,car,16,4.0,17.7,11.98,43.5,-27.5
448,248,car,8,-8.0,17.38,177.48,43.62,-35.62
454,248,car,8,8.0,20.66,107.81,43.58,-35.58
455,248,car,6,-2.0,17.77,19.56,42.82,-36.82
458,248,car,8,8.0,3.62,21.51,42.1,-34.1
459,248,car,13,5.0,20.4,6.49,42.97,-29.97
460,248,car,15,2.0,21.51,49.78,42.36,-27.36
461,248,car,24,9.0,22.18,98.1,42.62,-18.62
462,248,car,21,-3.0,3.4,138.13,43.0,-22.0
463,248,car,18,-3.0,22.34,98.21,42.31,-24.31
464,248,car,23,5.0,23.69,0.41,42.76,-19.76
465,248,car,19,-4.0,22.98,113.25,45.11,-26.11
466,248,car,23,4.0,23.87,90.71,44.46,-21.46
467,248,car,27,4.0,24.11,22.78,43.41,-16.41
468,248,car,28,1.0,23.94,49.11,43.07,-15.07
469,248,car,28,0.0,23.84,5.52,43.45,-15.45
470,248,car,26,-2.0,23.98,29.75,42.65,-16.65
471,248,car,25,-1.0,24.33,30.1,42.48,-17.48
472,248,car,29,4.0,25.31,9.05,42.74,-13.74
473,248,car,29,0.0,24.38,82.32,44.1,-15.1
474,248,car,29,0.0,23.33,7.47,43.42,-14.42
475,248,car,24,-5.0,22.12,84.61,43.63,-19.63
476,248,car,32,8.0,23.99,179.19,46.58,-14.58
477,248,car,33,1.0,24.57,0.21,47.34,-14.34
493,248,car,38,-3.0,30.37,12.4,44.26,-6.26
494,248,car,41,3.0,29.14,109.86,44.56,-3.56
495,248,car,42,1.0,29.05,104.04,44.75,-2.75
496,248,car,42,0.0,29.37,2.53,44.94,-2.94
498,248,car,42,1.0,30.23,6.78,46.47,-4.47
499,248,car,44,2.0,32.27,75.43,45.55,-1.55
500,248,car,50,6.0,32.89,62.46,44.12,5.88
501,248,car,41,-9.0,32.15,84.82,43.97,-2.97
502,248,car,43,2.0,32.54,105.47,41.06,1.94
503,248,car,45,2.0,33.08,23.92,42.06,2.94
504,248,car,41,-4.0,33.09,83.73,40.63,0.37
505,248,car,41,0.0,31.61,54.22,41.13,-0.13
506,248,car,43,2.0,32.66,24.34,40.1,2.9
507,248,car,40,-3.0,32.49,10.25,40.3,-0.3
508,248,car,41,1.0,32.64,59.7,37.86,3.14
509,248,car,41,0.0,32.7,43.34,39.1,1.9
510,248,car,42,1.0,32.55,27.48,39.31,2.69
511,248,car,43,1.0,32.89,70.34,39.17,3.83
512,248,car,40,-3.0,32.87,34.6,39.55,0.45
513,248,car,44,4.0,33.61,4.37,39.66,4.34
514,248,car,43,-1.0,33.72,7.16,38.7,4.3
515,248,car,40,-3.0,34.02,83.32,40.1,-0.1
516,248,car,41,1.0,34.17,79.31,40.24,0.76
517,248,car,46,5.0,34.38,39.3,40.1,5.9
518,248,car,47,1.0,35.36,40.96,39.21,7.79
519,248,car,45,-2.0,35.88,52.88,35.74,9.26
520,248,car,44,-1.0,36.19,78.6,34.71,9.29
521,248,car,42,-2.0,36.36,32.44,37.07,4.93
522,248,car,44,2.0,36.12,29.67,35.83,8.17
523,248,car,46,2.0,38.33,19.1,36.71,9.29
524,248,car,43,-3.0,38.55,48.87,38.04,4.96
525,248,car,43,0.0,43.19,70.37,38.21,4.79
526,248,car,41,-2.0,41.79,146.01,38.43,2.57
527,248,car,43,2.0,50.82,107.06,39.65,3.35
528,248,car,46,3.0,39.18,137.06,38.85,7.15
529,248,car,48,2.0,41.48,167.07,39.85,8.15
530,248,car,46,-2.0,42.29,23.33,39.11,6.89
531,248,car,48,2.0,42.73,26.8,39.67,8.33
532,248,car,48,0.0,42.97,50.83,39.37,8.63
533,248,car,46,-2.0,42.28,15.09,39.08,6.92
